Base Currency,Currency,Exchange Rate
ARS,MDL,0.011549
ARS,MGA,3.146513
ARS,MKD,0.036052
ARS,MMK,1.444703
ARS,MNT,2.436965
ARS,MOP,0.00552
ARS,MRU,0.027389
ARS,MUR,0.031777
ARS,MVR,0.010628
ARS,MWK,1.196823
ARS,MXN,0.012392
ARS,MYR,0.002794
ARS,MZN,0.043975
ARS,NAD,0.011408
ARS,NGN,0.994623
ARS,NIO,0.025293
ARS,NOK,0.006942
ARS,NPR,0.099091
ARS,NZD,0.001196
ARS,OMR,0.000265
ARS,PAB,0.000689
ARS,PEN,0.002314
ARS,PGK,0.00293
ARS,PHP,0.040607
ARS,PKR,0.193095
ARS,PLN,0.002475
ARS,PYG,4.564638
ARS,QAR,0.002506
ARS,RON,0.002988
ARS,RSD,0.068823
ARS,RUB,0.054828
ARS,RWF,1.00305
ARS,SAR,0.002582
ARS,SBD,0.005591
ARS,SCR,0.009795
ARS,SDG,0.374062
ARS,SEK,0.006345
ARS,SGD,0.000885
ARS,SHP,0.000512
ARS,SLE,0.016521
ARS,SLL,16.521
ARS,SOS,0.392297
ARS,SRD,0.026172
ARS,SSP,3.178772
ARS,STN,0.014367
ARS,SYP,7.580535
ARS,SZL,0.011408
ARS,THB,0.021739
ARS,TJS,0.006348
ARS,TMT,0.002408
ARS,TND,0.001988
ARS,TOP,0.00165
ARS,TRY,0.029578
ARS,TTD,0.004666
ARS,TVD,0.001031
ARS,TWD,0.021619
ARS,TZS,1.685342
ARS,UAH,0.029144
ARS,UGX,2.479722
ARS,USD,0.000689
ARS,UYU,0.026942
ARS,UZS,8.300871
ARS,VES,0.20752
ARS,VND,18.02559
ARS,VUV,0.082616
ARS,WST,0.001901
ARS,XAF,0.384654
ARS,XCD,0.001859
ARS,XCG,0.001233
ARS,XDR,0.0005
ARS,XOF,0.384654
ARS,XPF,0.069976
ARS,YER,0.163911
ARS,ZAR,0.011408
ARS,ZMW,0.015245
ARS,ZWG,0.01789
ARS,ZWL,0.01789
AUD,AUD,1
AUD,AED,2.45257
AUD,AFN,43.874465
AUD,ALL,55.122426
AUD,AMD,255.090565
AUD,ANG,1.195398
AUD,AOA,627.822349
AUD,ARS,969.841986
AUD,AWG,1.195398
AUD,AZN,1.135842
AUD,BAM,1.112621
AUD,BBD,1.335641
AUD,BDT,81.685057
AUD,BGN,1.2192
AUD,BHD,0.2511
AUD,BIF,1985.145631
AUD,BMD,0.66782
AUD,BND,0.859022
AUD,BOB,4.633125
AUD,BRL,3.65911
AUD,BSD,0.66782
AUD,BTN,60.050898
AUD,BWP,9.112392
AUD,BYN,1.950641
AUD,BZD,1.335641
AUD,CAD,0.915373
AUD,CDF,1525.895522
AUD,CHF,0.529595
AUD,CLF,0.015277
AUD,CLP,603.84032
AUD,CNH,4.664604
AUD,CNY,4.670694
AUD,COP,2517.241066
AUD,CRC,331.949421
AUD,CUP,16.027686
AUD,CVE,62.726876
AUD,CZK,13.781158
AUD,DJF,118.685686
AUD,DKK,4.244015
AUD,DOP,42.160438
AUD,DZD,86.538241
AUD,EGP,31.838392
AUD,ERN,10.017304
AUD,ETB,103.897358
AUD,EUR,0.568786
AUD,FJD,1.519886
AUD,FKP,0.496512
AUD,FOK,4.244004
AUD,GBP,0.496414
AUD,GEL,1.802549
AUD,GGP,0.496512
AUD,GHS,7.000033
AUD,GIP,0.496512
AUD,GMD,49.292759
AUD,GNF,5844.873022
AUD,GTQ,5.126052
AUD,GYD,140.047945
AUD,HKD,5.19911
AUD,HNL,17.633564
AUD,HRK,4.28618
AUD,HTG,87.64252
AUD,HUF,219.032416
AUD,IDR,11152.043494
AUD,ILS,2.126198
AUD,IMP,0.496512
AUD,INR,60.051103
AUD,IQD,877.553648
AUD,IRR,28556.814966
AUD,ISK,83.757357
AUD,JEP,0.496512
AUD,JMD,106.580844
AUD,JOD,0.473485
AUD,JPY,104.663228
AUD,KES,86.201236
AUD,KGS,58.455749
AUD,KHR,2690.394737
AUD,KID,1
AUD,KMF,279.867591
AUD,KRW,964.042484
AUD,KWD,0.204894
AUD,KYD,0.556517
AUD,KZT,336.91881
AUD,LAK,14508.825586
AUD,LBP,59769.914093
AUD,LKR,207.110688
AUD,LRD,119.218964
AUD,LSL,11.05983
AUD,LYD,3.619899
AUD,MAD,6.084935
AUD,MDL,11.208674
AUD,MGA,3051.791045
AUD,MKD,35.0539
AUD,MMK,1404.461184
AUD,MNT,2360.647704
AUD,MOP,5.355077
AUD,MRU,26.672319
AUD,MUR,30.707034
AUD,MVR,10.32864
AUD,MWK,1166.491649
AUD,MXN,12.01064
AUD,MYR,2.7124
AUD,MZN,42.744822
AUD,NAD,11.05983
AUD,NGN,966.496193
AUD,NIO,24.576516
AUD,NOK,6.728948
AUD,NPR,96.081437
AUD,NZD,1.159499
AUD,OMR,0.256775
AUD,PAB,0.66782
AUD,PEN,2.245781
AUD,PGK,2.847227
AUD,PHP,39.382389
AUD,PKR,187.194439
AUD,PLN,2.401911
AUD,PYG,4465.150406
AUD,QAR,2.430866
AUD,RON,2.90096
AUD,RSD,66.724257
AUD,RUB,53.126137
AUD,RWF,975.824299
AUD,SAR,2.504326
AUD,SBD,5.418535
AUD,SCR,9.516163
AUD,SDG,299.370425
AUD,SEK,6.153864
AUD,SGD,0.858759
AUD,SHP,0.496512
AUD,SLE,16.022784
AUD,SLL,16022.956384
AUD,SOS,382.186916
AUD,SRD,25.482303
AUD,SSP,3155.860542
AUD,STN,13.937409
AUD,SYP,7352.283474
AUD,SZL,11.05983
AUD,THB,21.10154
AUD,TJS,6.184608
AUD,TMT,2.338746
AUD,TND,1.929105
AUD,TOP,1.602934
AUD,TRY,28.689688
AUD,TTD,4.533921
AUD,TVD,1
AUD,TWD,20.962276
AUD,TZS,1653.675343
AUD,UAH,28.293099
AUD,UGX,2425.0226
AUD,USD,0.667821
AUD,UYU,26.196807
AUD,UZS,8099.53494
AUD,VES,201.261901
AUD,VND,17478.804394
AUD,VUV,80.639126
AUD,WST,1.844334
AUD,XAF,373.156788
AUD,XCD,1.803115
AUD,XCG,1.195398
AUD,XDR,0.484394
AUD,XOF,373.156788
AUD,XPF,67.884855
AUD,YER,159.295802
AUD,ZAR,11.059847
AUD,ZMW,14.845055
AUD,ZWG,17.350652
AUD,ZWL,17.350464
AWG,AWG,1
AWG,AED,2.051676
AWG,AFN,36.714298
AWG,ALL,46.009932
AWG,AMD,212.868295
AWG,ANG,1
AWG,AOA,513.777
AWG,ARS,811.312849
AWG,AUD,0.836541
AWG,AZN,0.948594
AWG,BAM,0.930495
AWG,BBD,1.117318
AWG,BDT,68.292807
AWG,BGN,0.930495
AWG,BHD,0.210056
AWG,BIF,1653.442281
AWG,BMD,0.558659
AWG,BND,0.718168
AWG,BOB,3.866289
AWG,BRL,3.060263
AWG,BSD,0.558659
AWG,BTN,50.246228
AWG,BWP,7.459583
AWG,BYN,1.632938
AWG,BZD,1.117318
AWG,CAD,0.765771
AWG,CDF,1262.888747
AWG,CHF,0.442975
AWG,CLF,0.012765
AWG,CLP,504.574744
AWG,CNH,3.901546
AWG,CNY,3.911128
AWG,COP,2102.441927
AWG,CRC,277.112207
AWG,CUP,13.407821
AWG,CVE,52.45907
AWG,CZK,11.512195
AWG,DJF,99.285475
AWG,DKK,3.549309
AWG,DOP,35.184773
AWG,DZD,72.259697
AWG,EGP,26.646537
AWG,ERN,8.379888
AWG,ETB,86.245919
AWG,EUR,0.475755
AWG,FJD,1.268091
AWG,FKP,0.415042
AWG,FOK,3.549277
AWG,GBP,0.415043
AWG,GEL,1.504645
AWG,GGP,0.415042
AWG,GHS,5.848884
AWG,GIP,0.415042
AWG,GMD,41.066779
AWG,GNF,4879.979158
AWG,GTQ,4.279149
AWG,GYD,116.684751
AWG,HKD,4.347888
AWG,HNL,14.714386
AWG,HRK,3.584572
AWG,HTG,73.09401
AWG,HUF,183.108528
AWG,IDR,9331.59171
AWG,ILS,1.778681
AWG,IMP,0.415042
AWG,INR,50.246392
AWG,IQD,730.880912
AWG,IRR,23626.493788
AWG,ISK,70.027368
AWG,JEP,0.415042
AWG,JMD,88.817782
AWG,JOD,0.396089
AWG,JPY,87.539779
AWG,KES,71.978873
AWG,KGS,48.803493
AWG,KHR,2237.014063
AWG,KID,0.83654
AWG,KMF,234.055873
AWG,KRW,806.067695
AWG,KWD,0.171646
AWG,KYD,0.465549
AWG,KZT,281.455574
AWG,LAK,12086.557022
AWG,LBP,50000
AWG,LKR,173.015545
AWG,LRD,99.359534
AWG,LSL,9.255729
AWG,LYD,3.015889
AWG,MAD,5.090763
AWG,MDL,9.370233
AWG,MGA,2552.806326
AWG,MKD,29.249142
AWG,MMK,1172.106041
AWG,MNT,1977.140694
AWG,MOP,4.478461
AWG,MRU,22.221258
AWG,MUR,25.781271
AWG,MVR,8.62289
AWG,MWK,970.99825
AWG,MXN,10.053878
AWG,MYR,2.266434
AWG,MZN,35.677784
AWG,NAD,9.255729
AWG,NGN,806.95023
AWG,NIO,20.520171
AWG,NOK,5.632223
AWG,NPR,80.393965
AWG,NZD,0.970172
AWG,OMR,0.214803
AWG,PAB,0.558659
AWG,PEN,1.877604
AWG,PGK,2.376771
AWG,PHP,32.944676
AWG,PKR,156.660286
AWG,PLN,2.008073
AWG,PYG,3703.349752
AWG,QAR,2.03352
AWG,RON,2.424168
AWG,RSD,55.837361
AWG,RUB,44.482802
AWG,RWF,813.787274
AWG,SAR,2.094972
AWG,SBD,4.53569
AWG,SCR,7.946724
AWG,SDG,303.481482
AWG,SEK,5.148014
AWG,SGD,0.718168
AWG,SHP,0.415042
AWG,SLE,13.403699
AWG,SLL,13403.699388
AWG,SOS,318.275988
AWG,SRD,21.233573
AWG,SSP,2578.97873
AWG,STN,11.655985
AWG,SYP,6150.185651
AWG,SZL,9.255729
AWG,THB,17.637026
AWG,TJS,5.150458
AWG,TMT,1.953605
AWG,TND,1.613205
AWG,TOP,1.338919
AWG,TRY,23.997209
AWG,TTD,3.785767
AWG,TVD,0.83654
AWG,TWD,17.539644
AWG,TZS,1367.339225
AWG,UAH,23.64462
AWG,UGX,2011.829945
AWG,USD,0.558659
AWG,UYU,21.858448
AWG,UZS,6734.603024
AWG,VES,168.363631
AWG,VND,14624.392667
AWG,VUV,67.027535
AWG,WST,1.542073
AWG,XAF,312.074498
AWG,XCD,1.50838
AWG,XCG,1
AWG,XDR,0.405403
AWG,XOF,312.074498
AWG,XPF,56.772737
AWG,YER,132.982877
AWG,ZAR,9.255743
AWG,ZMW,12.368843
AWG,ZWG,14.514358
AWG,ZWL,14.514358
AZN,AZN,1
AZN,AED,2.162859
AZN,AFN,38.717693
AZN,ALL,48.520561
AZN,AMD,224.354668
AZN,ANG,1.054192
AZN,AOA,540.805013
AZN,ARS,855.279122
AZN,AUD,0.880406
AZN,AWG,1.054192
AZN,BAM,0.980322
AZN,BBD,1.177868
AZN,BDT,71.978496
AZN,BGN,0.980322
AZN,BHD,0.221439
AZN,BIF,1741.430775
AZN,BMD,0.588934
AZN,BND,0.756573
AZN,BOB,4.077261
AZN,BRL,3.223548
AZN,BSD,0.588934
AZN,BTN,52.894457
AZN,BWP,7.878444
AZN,BYN,1.721856
AZN,BZD,1.177868
AZN,CAD,0.806212
AZN,CDF,1341.72362
AZN,CHF,0.466674
AZN,CLF,0.013475
AZN,CLP,532.614815
AZN,CNH,4.117238
AZN,CNY,4.123083
AZN,COP,2217.166048
AZN,CRC,292.233394
AZN,CUP,14.134411
AZN,CVE,55.268201
AZN,CZK,12.14161
AZN,DJF,104.665905
AZN,DKK,3.739371
AZN,DOP,37.104698
AZN,DZD,76.202689
AZN,EGP,28.038756
AZN,ERN,8.834007
AZN,ETB,91.369142
AZN,EUR,0.501231
AZN,FJD,1.337234
AZN,FKP,0.437486
AZN,FOK,3.739371
AZN,GBP,0.437487
AZN,GEL,1.585917
AZN,GGP,0.437486
AZN,GHS,6.165534
AZN,GIP,0.437486
AZN,GMD,43.210429
AZN,GNF,5142.321035
AZN,GTQ,4.512649
AZN,GYD,123.057939
AZN,HKD,4.580989
AZN,HNL,15.517303
AZN,HRK,3.776523
AZN,HTG,77.07942
AZN,HUF,193.122766
AZN,IDR,9894.867874
AZN,ILS,1.87712
AZN,IMP,0.437486
AZN,INR,52.894475
AZN,IQD,770.800522
AZN,IRR,24922.129991
AZN,ISK,73.764699
AZN,JEP,0.437486
AZN,JMD,93.684861
AZN,JOD,0.417554
AZN,JPY,92.193172
AZN,KES,75.88649
AZN,KGS,51.442061
AZN,KHR,2359.192765
AZN,KID,0.880404
AZN,KMF,246.58933
AZN,KRW,849.839781
AZN,KWD,0.180849
AZN,KYD,0.490778
AZN,KZT,297.637555
AZN,LAK,12746.037151
AZN,LBP,52709.575769
AZN,LKR,182.252086
AZN,LRD,104.781194
AZN,LSL,9.756463
AZN,LYD,3.180613
AZN,MAD,5.366319
AZN,MDL,9.878041
AZN,MGA,2692.119847
AZN,MKD,30.892592
AZN,MMK,1236.063008
AZN,MNT,2091.942368
AZN,MOP,4.718416
AZN,MRU,23.434956
AZN,MUR,27.162433
AZN,MVR,9.094281
AZN,MWK,1020.361248
AZN,MXN,10.588705
AZN,MYR,2.389286
AZN,MZN,37.599609
AZN,NAD,9.756463
AZN,NGN,851.585458
AZN,NIO,21.639893
AZN,NOK,5.926528
AZN,NPR,84.631131
AZN,NZD,1.02041
AZN,OMR,0.226443
AZN,PAB,0.588934
AZN,PEN,1.979126
AZN,PGK,2.506465
AZN,PHP,34.699001
AZN,PKR,165.399983
AZN,PLN,2.117905
AZN,PYG,3905.414021
AZN,QAR,2.143719
AZN,RON,2.555087
AZN,RSD,58.819982
AZN,RUB,47.143198
AZN,RWF,856.393365
AZN,SAR,2.208502
AZN,SBD,4.795476
AZN,SCR,8.469408
AZN,SDG,320.110019
AZN,SEK,5.419989
AZN,SGD,0.756574
AZN,SHP,0.437486
AZN,SLE,14.148766
AZN,SLL,14148.765834
AZN,SOS,335.659709
AZN,SRD,22.393329
AZN,SSP,2674.527112
AZN,STN,12.280152
AZN,SYP,6485.813519
AZN,SZL,9.756463
AZN,THB,18.61664
AZN,TJS,5.429755
AZN,TMT,2.059418
AZN,TND,1.699447
AZN,TOP,1.414703
AZN,TRY,25.285355
AZN,TTD,3.995781
AZN,TVD,0.880404
AZN,TWD,18.469384
AZN,TZS,1449.35411
AZN,UAH,24.912711
AZN,UGX,2132.791297
AZN,USD,0.588934
AZN,UYU,23.051195
AZN,UZS,7100.724963
AZN,VES,177.48771
AZN,VND,15361.643526
AZN,VUV,70.671473
AZN,WST,1.629219
AZN,XAF,328.785774
AZN,XCD,1.590121
AZN,XCG,1.054192
AZN,XDR,0.427373
AZN,XOF,328.785774
AZN,XPF,59.81286
AZN,YER,140.239337
AZN,ZAR,9.756468
AZN,ZMW,13.034351
AZN,ZWG,15.300912
AZN,ZWL,15.30093
BAM,BAM,1
BAM,AED,2.20493
BAM,AFN,39.402749
BAM,ALL,49.504645
BAM,AMD,229.022297
BAM,ANG,1.074697
BAM,AOA,563.810485
BAM,ARS,871.915386
BAM,AUD,0.898779
BAM,AWG,1.074697
BAM,AZN,1.020073
BAM,BBD,1.200779
BAM,BDT,73.430197
BAM,BGN,1
BAM,BHD,0.225746
BAM,BIF,1780.9348
BAM,BMD,0.600389
BAM,BND,0.771813
BAM,BOB,4.160942
BAM,BRL,3.288287
BAM,BSD,0.600389
BAM,BTN,53.999464
BAM,BWP,8.1909
BAM,BYN,1.752801
BAM,BZD,1.200779
BAM,CAD,0.823269
BAM,CDF,1367.988137
BAM,CHF,0.476044
BAM,CLF,0.013719
BAM,CLP,542.226375
BAM,CNH,4.193612
BAM,CNY,4.200351
BAM,COP,2260.693334
BAM,CRC,298.118734
BAM,CUP,14.409344
BAM,CVE,56.377599
BAM,CZK,12.374747
BAM,DJF,106.70179
BAM,DKK,3.814432
BAM,DOP,37.86367
BAM,DZD,77.718616
BAM,EGP,28.622937
BAM,ERN,9.00584
BAM,ETB,92.840392
BAM,EUR,0.511292
BAM,FJD,1.365209
BAM,FKP,0.446044
BAM,FOK,3.814397
BAM,GBP,0.446168
BAM,GEL,1.6183
BAM,GGP,0.446044
BAM,GHS,6.284017
BAM,GIP,0.446044
BAM,GMD,44.250775
BAM,GNF,5247.015249
BAM,GTQ,4.603629
BAM,GYD,125.555076
BAM,HKD,4.672329
BAM,HNL,15.836445
BAM,HRK,3.852329
BAM,HTG,78.572829
BAM,HUF,196.806174
BAM,IDR,10027.093799
BAM,ILS,1.911858
BAM,IMP,0.446044
BAM,INR,53.941451
BAM,IQD,786.739959
BAM,IRR,25571.481514
BAM,ISK,75.254888
BAM,JEP,0.446044
BAM,JMD,95.492478
BAM,JOD,0.425676
BAM,JPY,94.086218
BAM,KES,77.416979
BAM,KGS,52.478386
BAM,KHR,2411.979084
BAM,KID,0.899027
BAM,KMF,251.539116
BAM,KRW,866.962438
BAM,KWD,0.184228
BAM,KYD,0.500324
BAM,KZT,303.308782
BAM,LAK,13030.093897
BAM,LBP,53734.8439
BAM,LKR,185.995766
BAM,LRD,107.068954
BAM,LSL,9.947103
BAM,LYD,3.245294
BAM,MAD,5.470546
BAM,MDL,10.066284
BAM,MGA,2720.316827
BAM,MKD,31.441894
BAM,MMK,1261.322328
BAM,MNT,2122.270069
BAM,MOP,4.812988
BAM,MRU,23.912133
BAM,MUR,27.710552
BAM,MVR,9.27599
BAM,MWK,1047.177774
BAM,MXN,10.804258
BAM,MYR,2.436283
BAM,MZN,38.372504
BAM,NAD,9.947103
BAM,NGN,865.186795
BAM,NIO,22.071777
BAM,NOK,6.052557
BAM,NPR,86.399143
BAM,NZD,1.042474
BAM,OMR,0.230848
BAM,PAB,0.600389
BAM,PEN,2.018582
BAM,PGK,2.557054
BAM,PHP,35.375432
BAM,PKR,168.288293
BAM,PLN,2.158212
BAM,PYG,4010.106743
BAM,QAR,2.185417
BAM,RON,2.606177
BAM,RSD,59.975773
BAM,RUB,47.753627
BAM,RWF,876.373405
BAM,SAR,2.25146
BAM,SBD,4.866259
BAM,SCR,8.547717
BAM,SDG,268.390059
BAM,SEK,5.532501
BAM,SGD,0.771878
BAM,SHP,0.446044
BAM,SLE,14.404934
BAM,SLL,14404.913886
BAM,SOS,342.636281
BAM,SRD,22.845266
BAM,SSP,2835.903165
BAM,STN,12.526651
BAM,SYP,6603.025999
BAM,SZL,9.947103
BAM,THB,18.957836
BAM,TJS,5.554855
BAM,TMT,2.100071
BAM,TND,1.734184
BAM,TOP,1.440657
BAM,TRY,25.795538
BAM,TTD,4.31148
BAM,TVD,0.899027
BAM,TWD,18.831497
BAM,TZS,1474.894987
BAM,UAH,25.406684
BAM,UGX,2161.734808
BAM,USD,0.600389
BAM,UYU,23.526975
BAM,UZS,7263.454817
BAM,VES,181.249673
BAM,VND,15718.614217
BAM,VUV,72.475281
BAM,WST,1.65636
BAM,XAF,335.385489
BAM,XCD,1.621051
BAM,XCG,1.074697
BAM,XDR,0.435677
BAM,XOF,335.385489
BAM,XPF,61.013483
BAM,YER,143.061081
BAM,ZAR,9.946879
BAM,ZMW,13.326552
BAM,ZWG,15.598535
BAM,ZWL,15.59113
BBD,BBD,1
BBD,AED,1.83625
BBD,AFN,32.859297
BBD,ALL,41.178889
BBD,AMD,190.517124
BBD,ANG,0.895
BBD,AOA,459.830415
BBD,ARS,726.125
BBD,AUD,0.748704
BBD,AWG,0.895
BBD,AZN,0.848992
BBD,BAM,0.832793
BBD,BDT,61.122062
BBD,BGN,0.832793
BBD,BHD,0.188
BBD,BIF,1479.830842
BBD,BMD,0.5
BBD,BND,0.64276
BBD,BOB,3.460329
BBD,BRL,2.738936
BBD,BSD,0.5
BBD,BTN,44.970374
BBD,BWP,6.676326
BBD,BYN,1.461479
BBD,BZD,1
BBD,CAD,0.685365
BBD,CDF,1130.285428
BBD,CHF,0.396462
BBD,CLF,0.011425
BBD,CLP,451.594396
BBD,CNH,3.491884
BBD,CNY,3.50046
BBD,COP,1881.685525
BBD,CRC,248.015426
BBD,CUP,12
BBD,CVE,46.950868
BBD,CZK,10.303414
BBD,DJF,88.8605
BBD,DKK,3.176632
BBD,DOP,31.490372
BBD,DZD,64.672429
BBD,EGP,23.848651
BBD,ERN,7.5
BBD,ETB,77.190097
BBD,EUR,0.425801
BBD,FJD,1.134941
BBD,FKP,0.371463
BBD,FOK,3.176603
BBD,GBP,0.371463
BBD,GEL,1.346657
BBD,GGP,0.371463
BBD,GHS,5.234752
BBD,GIP,0.371463
BBD,GMD,36.754767
BBD,GNF,4367.581346
BBD,GTQ,3.829838
BBD,GYD,104.432853
BBD,HKD,3.891359
BBD,HNL,13.169375
BBD,HRK,3.208192
BBD,HTG,65.419139
BBD,HUF,163.882133
BBD,IDR,8351.77458
BBD,ILS,1.59192
BBD,IMP,0.371463
BBD,INR,44.970521
BBD,IQD,654.138416
BBD,IRR,21145.71194
BBD,ISK,62.674494
BBD,JEP,0.371463
BBD,JMD,79.491915
BBD,JOD,0.3545
BBD,JPY,78.348102
BBD,KES,64.421092
BBD,KGS,43.679127
BBD,KHR,2002.127586
BBD,KID,0.748703
BBD,KMF,209.480007
BBD,KRW,721.430587
BBD,KWD,0.153623
BBD,KYD,0.416667
BBD,KZT,251.902739
BBD,LAK,10817.468535
BBD,LBP,44750
BBD,LKR,154.848913
BBD,LRD,88.926783
BBD,LSL,8.283878
BBD,LYD,2.69922
BBD,MAD,4.556233
BBD,MDL,8.386359
BBD,MGA,2284.761662
BBD,MKD,26.177982
BBD,MMK,1049.034907
BBD,MNT,1769.540921
BBD,MOP,4.008223
BBD,MRU,19.888026
BBD,MUR,23.074237
BBD,MVR,7.717487
BBD,MWK,869.043434
BBD,MXN,8.998221
BBD,MYR,2.028458
BBD,MZN,31.931617
BBD,NAD,8.283878
BBD,NGN,722.220456
BBD,NIO,18.365553
BBD,NOK,5.040839
BBD,NPR,71.952598
BBD,NZD,0.868304
BBD,OMR,0.192249
BBD,PAB,0.5
BBD,PEN,1.680456
BBD,PGK,2.12721
BBD,PHP,29.485485
BBD,PKR,140.210956
BBD,PLN,1.797225
BBD,PYG,3314.498028
BBD,QAR,1.82
BBD,RON,2.169631
BBD,RSD,49.974438
BBD,RUB,39.812108
BBD,RWF,728.33961
BBD,SAR,1.875
BBD,SBD,4.059442
BBD,SCR,7.112318
BBD,SDG,271.615927
BBD,SEK,4.607473
BBD,SGD,0.64276
BBD,SHP,0.371463
BBD,SLE,11.996311
BBD,SLL,11996.310952
BBD,SOS,284.857009
BBD,SRD,19.004048
BBD,SSP,2308.185964
BBD,STN,10.432107
BBD,SYP,5504.416158
BBD,SZL,8.283878
BBD,THB,15.785138
BBD,TJS,4.60966
BBD,TMT,1.748477
BBD,TND,1.443819
BBD,TOP,1.198332
BBD,TRY,21.477502
BBD,TTD,3.388261
BBD,TVD,0.748703
BBD,TWD,15.697981
BBD,TZS,1223.768606
BBD,UAH,21.161935
BBD,UGX,1800.5878
BBD,USD,0.5
BBD,UYU,19.563311
BBD,UZS,6027.469707
BBD,VES,150.68545
BBD,VND,13088.831437
BBD,VUV,59.989644
BBD,WST,1.380155
BBD,XAF,279.306676
BBD,XCD,1.35
BBD,XCG,0.895
BBD,XDR,0.362836
BBD,XOF,279.306676
BBD,XPF,50.811599
BBD,YER,119.019675
BBD,ZAR,8.28389
BBD,ZMW,11.070114
BBD,ZWG,12.99035
BBD,ZWL,12.99035
BDT,BDT,1
BDT,AED,0.030042
BDT,AFN,0.537908
BDT,ALL,0.674098
BDT,AMD,3.118061
BDT,ANG,0.014643
BDT,AOA,7.610349
BDT,ARS,11.879917
BDT,AUD,0.012242
BDT,AWG,0.014643
BDT,AZN,0.013893
BDT,BAM,0.013618
BDT,BBD,0.016361
BDT,BGN,0.013618
BDT,BHD,0.003076
BDT,BIF,24.206333
BDT,BMD,0.00818
BDT,BND,0.010512
BDT,BOB,0.056646
BDT,BRL,0.044789
BDT,BSD,0.00818
BDT,BTN,0.734409
BDT,BWP,0.109263
BDT,BYN,0.023994
BDT,BZD,0.016361
BDT,CAD,0.011207
BDT,CDF,18.650303
BDT,CHF,0.006482
BDT,CLF,0.000187
BDT,CLP,7.39711
BDT,CNH,0.05711
BDT,CNY,0.05727
BDT,COP,30.803197
BDT,CRC,4.06001
BDT,CUP,0.196328
BDT,CVE,0.767771
BDT,CZK,0.168696
BDT,DJF,1.45382
BDT,DKK,0.051946
BDT,DOP,0.515497
BDT,DZD,1.058687
BDT,EGP,0.390145
BDT,ERN,0.122705
BDT,ETB,1.270055
BDT,EUR,0.006963
BDT,FJD,0.018591
BDT,FKP,0.006075
BDT,FOK,0.051946
BDT,GBP,0.006075
BDT,GEL,0.022044
BDT,GGP,0.006075
BDT,GHS,0.085695
BDT,GIP,0.006075
BDT,GMD,0.601686
BDT,GNF,71.498825
BDT,GTQ,0.062694
BDT,GYD,1.710537
BDT,HKD,0.063642
BDT,HNL,0.215582
BDT,HRK,0.052462
BDT,HTG,1.071424
BDT,HUF,2.684139
BDT,IDR,136.474791
BDT,ILS,0.026017
BDT,IMP,0.006075
BDT,INR,0.734409
BDT,IQD,10.714325
BDT,IRR,347.890717
BDT,ISK,1.024673
BDT,JEP,0.006075
BDT,JMD,1.301565
BDT,JOD,0.0058
BDT,JPY,1.28144
BDT,KES,1.054525
BDT,KGS,0.715318
BDT,KHR,32.793382
BDT,KID,0.012242
BDT,KMF,3.425554
BDT,KRW,11.786278
BDT,KWD,0.002501
BDT,KYD,0.006817
BDT,KZT,4.121638
BDT,LAK,177.081254
BDT,LBP,732.141528
BDT,LKR,2.532005
BDT,LRD,1.455727
BDT,LSL,0.135592
BDT,LYD,0.044211
BDT,MAD,0.074555
BDT,MDL,0.137139
BDT,MGA,37.421161
BDT,MKD,0.429429
BDT,MMK,17.172683
BDT,MNT,28.956139
BDT,MOP,0.065551
BDT,MRU,0.325752
BDT,MUR,0.377764
BDT,MVR,0.126347
BDT,MWK,14.226479
BDT,MXN,0.147077
BDT,MYR,0.033173
BDT,MZN,0.522634
BDT,NAD,0.135592
BDT,NGN,11.823555
BDT,NIO,0.300644
BDT,NOK,0.082405
BDT,NPR,1.175054
BDT,NZD,0.014194
BDT,OMR,0.003145
BDT,PAB,0.00818
BDT,PEN,0.027496
BDT,PGK,0.034822
BDT,PHP,0.481136
BDT,PKR,2.29414
BDT,PLN,0.029432
BDT,PYG,54.25779
BDT,QAR,0.029776
BDT,RON,0.035483
BDT,RSD,0.817368
BDT,RUB,0.65119
BDT,RWF,11.922044
BDT,SAR,0.030676
BDT,SBD,0.066624
BDT,SCR,0.1164
BDT,SDG,4.449637
BDT,SEK,0.075357
BDT,SGD,0.010512
BDT,SHP,0.006075
BDT,SLE,0.196678
BDT,SLL,196.677785
BDT,SOS,4.665756
BDT,SRD,0.311273
BDT,SSP,37.798435
BDT,STN,0.170593
BDT,SYP,90.107568
BDT,SZL,0.135592
BDT,THB,0.258251
BDT,TJS,0.075324
BDT,TMT,0.028634
BDT,TND,0.023609
BDT,TOP,0.019652
BDT,TRY,0.351409
BDT,TTD,0.055506
BDT,TVD,0.012242
BDT,TWD,0.256505
BDT,TZS,20.188782
BDT,UAH,0.345913
BDT,UGX,29.626585
BDT,USD,0.00818
BDT,UYU,0.320251
BDT,UZS,98.86013
BDT,VES,2.465322
BDT,VND,213.856318
BDT,VUV,0.98171
BDT,WST,0.022635
BDT,XAF,4.567406
BDT,XCD,0.022087
BDT,XCG,0.014643
BDT,XDR,0.005936
BDT,XOF,4.567406
BDT,XPF,0.830905
BDT,YER,1.948351
BDT,ZAR,0.135592
BDT,ZMW,0.181221
BDT,ZWG,0.212531
BDT,ZWL,0.212531
BGN,BGN,1
BGN,AED,2.20493
BGN,AFN,39.402749
BGN,ALL,49.504645
